cus_id,cus_type,cus_fname,cus_lname,cus_address,cus_province,cus_zipcode,cus_id_card,cus_phone,cus_email
1658,1,CUSfname1658,CUSlname1658,,,,,,
1659,1,CUSfname1659,CUSlname1659,,,,,,
1660,1,CUSfname1660,CUSlname1660,,,,,,
1661,1,CUSfname1661,CUSlname1661,,,,,,
1662,1,CUSfname1662,CUSlname1662,,,,,,
1663,1,CUSfname1663,CUSlname1663,,,,,,
1664,1,CUSfname1664,CUSlname1664,,,,,,
1665,1,CUSfname1665,CUSlname1665,,,,,,
1666,1,CUSfname1666,CUSlname1666,,,,,,
1667,1,CUSfname1667,CUSlname1667,,,,,,
1668,1,CUSfname1668,CUSlname1668,,,,,,
1669,1,CUSfname1669,CUSlname1669,,,,,,
1670,1,CUSfname1670,CUSlname1670,,,,,,
1671,1,CUSfname1671,CUSlname1671,,,,,,
1672,1,CUSfname1672,CUSlname1672,,,,,,
1673,1,CUSfname1673,CUSlname1673,,,,,,
1674,1,CUSfname1674,CUSlname1674,,,,,,
1675,1,CUSfname1675,CUSlname1675,,,,,,
1676,1,CUSfname1676,CUSlname1676,,,,,,
1677,1,CUSfname1677,CUSlname1677,,,,,,
1678,1,CUSfname1678,CUSlname1678,,,,,,
1679,1,CUSfname1679,CUSlname1679,,,,,,
1680,1,CUSfname1680,CUSlname1680,,,,,,
1681,1,CUSfname1681,CUSlname1681,,,,,,
1682,1,CUSfname1682,CUSlname1682,,,,,,
1683,1,CUSfname1683,CUSlname1683,,,,,,
1684,1,CUSfname1684,CUSlname1684,,,,,,
1685,1,CUSfname1685,CUSlname1685,,,,,,
1686,1,CUSfname1686,CUSlname1686,,,,,,
1687,1,CUSfname1687,CUSlname1687,,,,,,
1688,1,CUSfname1688,CUSlname1688,,,,,,
1689,1,CUSfname1689,CUSlname1689,,,,,,
1690,1,CUSfname1690,CUSlname1690,,,,,,
1691,1,CUSfname1691,CUSlname1691,,,,,,
1692,1,CUSfname1692,CUSlname1692,,,,,,
1693,1,CUSfname1693,CUSlname1693,,,,,,
1694,1,CUSfname1694,CUSlname1694,,,,,,
1695,1,CUSfname1695,CUSlname1695,,,,,,
1696,1,CUSfname1696,CUSlname1696,,,,,,
1697,1,CUSfname1697,CUSlname1697,,,,,,
1698,1,CUSfname1698,CUSlname1698,,,,,,
1699,1,CUSfname1699,CUSlname1699,,,,,,
1700,1,CUSfname1700,CUSlname1700,,,,,,
1701,1,CUSfname1701,CUSlname1701,,,,,,
1702,1,CUSfname1702,CUSlname1702,,,,,,
1703,1,CUSfname1703,CUSlname1703,,,,,,
1704,1,CUSfname1704,CUSlname1704,,,,,,
1705,2,CUSfname1705,CUSlname1705,,,,,,
1706,1,CUSfname1706,CUSlname1706,,,,,,
1707,1,CUSfname1707,CUSlname1707,,,,,,
1708,1,CUSfname1708,CUSlname1708,,,,,,
1709,1,CUSfname1709,CUSlname1709,,,,,,
1710,1,CUSfname1710,CUSlname1710,,,,,,
1711,1,CUSfname1711,CUSlname1711,,,,,,
1712,1,CUSfname1712,CUSlname1712,,,,,,
1713,1,CUSfname1713,CUSlname1713,,,,,,
1714,1,CUSfname1714,CUSlname1714,,,,,,
1715,1,CUSfname1715,CUSlname1715,,,,,,
1716,1,CUSfname1716,CUSlname1716,,,,,,
1717,1,CUSfname1717,CUSlname1717,,,,,,
1718,1,CUSfname1718,CUSlname1718,,,,,,
1719,1,CUSfname1719,CUSlname1719,,,,,,
1720,1,CUSfname1720,CUSlname1720,,,,,,
1721,1,CUSfname1721,CUSlname1721,,,,,,
1722,1,CUSfname1722,CUSlname1722,,,,,,
1723,1,CUSfname1723,CUSlname1723,,,,,,
1724,1,CUSfname1724,CUSlname1724,,,,,,
1725,1,CUSfname1725,CUSlname1725,,,,,,
1726,1,CUSfname1726,CUSlname1726,,,,,,
1727,1,CUSfname1727,CUSlname1727,,,,,,
1728,1,CUSfname1728,CUSlname1728,,,,,,
1729,1,CUSfname1729,CUSlname1729,,,,,,
1730,1,CUSfname1730,CUSlname1730,,,,,,
1731,1,CUSfname1731,CUSlname1731,,,,,,
1732,1,CUSfname1732,CUSlname1732,,,,,,
1733,1,CUSfname1733,CUSlname1733,,,,,,
1734,1,CUSfname1734,CUSlname1734,,,,,,
1735,1,CUSfname1735,CUSlname1735,,,,,,
1736,1,CUSfname1736,CUSlname1736,,,,,,
1737,1,CUSfname1737,CUSlname1737,,,,,,
1738,1,CUSfname1738,CUSlname1738,,,,,,
1739,1,CUSfname1739,CUSlname1739,,,,,,
1740,1,CUSfname1740,CUSlname1740,,,,,,
1741,1,CUSfname1741,CUSlname1741,,,,,,
1742,1,CUSfname1742,CUSlname1742,,,,,,
1743,1,CUSfname1743,CUSlname1743,,,,,,
1744,1,CUSfname1744,CUSlname1744,,,,,,
1745,1,CUSfname1745,CUSlname1745,,,,,,
1746,1,CUSfname1746,CUSlname1746,,,,,,
1747,1,CUSfname1747,CUSlname1747,,,,,,
1748,1,CUSfname1748,CUSlname1748,,,,,,
1749,1,CUSfname1749,CUSlname1749,,,,,,
1750,1,CUSfname1750,CUSlname1750,,,,,,
1751,1,CUSfname1751,CUSlname1751,,,,,,
1752,1,CUSfname1752,CUSlname1752,,,,,,
1753,1,CUSfname1753,CUSlname1753,,,,,,
1754,1,CUSfname1754,CUSlname1754,,,,,,
1755,1,CUSfname1755,CUSlname1755,,,,,,
1756,1,CUSfname1756,CUSlname1756,,,,,,
1757,1,CUSfname1757,CUSlname1757,,,,,,
1758,1,CUSfname1758,CUSlname1758,,,,,,
1759,1,CUSfname1759,CUSlname1759,,,,,,
1760,1,CUSfname1760,CUSlname1760,,,,,,
1761,1,CUSfname1761,CUSlname1761,,,,,,
1762,1,CUSfname1762,CUSlname1762,,,,,,
1763,1,CUSfname1763,CUSlname1763,,,,,,
1764,1,CUSfname1764,CUSlname1764,,,,,,
1765,1,CUSfname1765,CUSlname1765,,,,,,
1766,1,CUSfname1766,CUSlname1766,,,,,,
1767,1,CUSfname1767,CUSlname1767,,,,,,
1768,1,CUSfname1768,CUSlname1768,,,,,,
1769,1,CUSfname1769,CUSlname1769,,,,,,
1770,1,CUSfname1770,CUSlname1770,,,,,,
1771,1,CUSfname1771,CUSlname1771,,,,,,
1772,1,CUSfname1772,CUSlname1772,,,,,,
1773,1,CUSfname1773,CUSlname1773,,,,,,
1774,1,CUSfname1774,CUSlname1774,,,,,,
1775,1,CUSfname1775,CUSlname1775,,,,,,
1776,1,CUSfname1776,CUSlname1776,,,,,,
1777,1,CUSfname1777,CUSlname1777,,,,,,
1778,1,CUSfname1778,CUSlname1778,,,,,,
1779,1,CUSfname1779,CUSlname1779,,,,,,
1780,1,CUSfname1780,CUSlname1780,,,,,,
1781,1,CUSfname1781,CUSlname1781,,,,,,
1782,1,CUSfname1782,CUSlname1782,,,,,,
1783,1,CUSfname1783,CUSlname1783,,,,,,
1784,1,CUSfname1784,CUSlname1784,,,,,,
1785,1,CUSfname1785,CUSlname1785,,,,,,
1786,1,CUSfname1786,CUSlname1786,,,,,,
1787,1,CUSfname1787,CUSlname1787,,,,,,
1788,1,CUSfname1788,CUSlname1788,,,,,,
1789,1,CUSfname1789,CUSlname1789,,,,,,
1790,1,CUSfname1790,CUSlname1790,,,,,,
1791,1,CUSfname1791,CUSlname1791,,,,,,
1792,1,CUSfname1792,CUSlname1792,,,,,,
1793,1,CUSfname1793,CUSlname1793,,,,,,
1794,1,CUSfname1794,CUSlname1794,,,,,,
1795,1,CUSfname1795,CUSlname1795,,,,,,
1796,1,CUSfname1796,CUSlname1796,,,,,,
1797,1,CUSfname1797,CUSlname1797,,,,,,
1798,1,CUSfname1798,CUSlname1798,,,,,,
1799,1,CUSfname1799,CUSlname1799,,,,,,
1800,1,CUSfname1800,CUSlname1800,,,,,,
1801,1,CUSfname1801,CUSlname1801,,,,,,
1802,1,CUSfname1802,CUSlname1802,,,,,,
1803,1,CUSfname1803,CUSlname1803,,,,,,
1804,1,CUSfname1804,CUSlname1804,,,,,,
1805,1,CUSfname1805,CUSlname1805,,,,,,
1806,1,CUSfname1806,CUSlname1806,,,,,,
1807,1,CUSfname1807,CUSlname1807,,,,,,
1808,1,CUSfname1808,CUSlname1808,,,,,,
1809,1,CUSfname1809,CUSlname1809,,,,,,
1810,1,CUSfname1810,CUSlname1810,,,,,,
1811,1,CUSfname1811,CUSlname1811,,,,,,
1812,1,CUSfname1812,CUSlname1812,,,,,,
1813,1,CUSfname1813,CUSlname1813,,,,,,
1814,1,CUSfname1814,CUSlname1814,,,,,,
1815,1,CUSfname1815,CUSlname1815,,,,,,
1816,1,CUSfname1816,CUSlname1816,,,,,,
1817,1,CUSfname1817,CUSlname1817,,,,,,
1818,1,CUSfname1818,CUSlname1818,,,,,,
1819,1,CUSfname1819,CUSlname1819,,,,,,
1820,1,CUSfname1820,CUSlname1820,,,,,,
1821,1,CUSfname1821,CUSlname1821,,,,,,
1822,1,CUSfname1822,CUSlname1822,,,,,,
1823,1,CUSfname1823,CUSlname1823,,,,,,
1824,1,CUSfname1824,CUSlname1824,,,,,,
1825,1,CUSfname1825,CUSlname1825,,,,,,
1826,1,CUSfname1826,CUSlname1826,,,,,,
1827,1,CUSfname1827,CUSlname1827,,,,,,
1828,1,CUSfname1828,CUSlname1828,,,,,,
1829,1,CUSfname1829,CUSlname1829,,,,,,
1830,1,CUSfname1830,CUSlname1830,,,,,,
1831,1,CUSfname1831,CUSlname1831,,,,,,
1832,1,CUSfname1832,CUSlname1832,,,,,,
1833,1,CUSfname1833,CUSlname1833,,,,,,
1834,1,CUSfname1834,CUSlname1834,,,,,,
1835,1,CUSfname1835,CUSlname1835,,,,,,
1836,1,CUSfname1836,CUSlname1836,,,,,,
1837,1,CUSfname1837,CUSlname1837,,,,,,
1838,1,CUSfname1838,CUSlname1838,,,,,,
1839,1,CUSfname1839,CUSlname1839,,,,,,
1840,1,CUSfname1840,CUSlname1840,,,,,,
1841,1,CUSfname1841,CUSlname1841,,,,,,
1842,1,CUSfname1842,CUSlname1842,,,,,,
1843,1,CUSfname1843,CUSlname1843,,,,,,
1844,1,CUSfname1844,CUSlname1844,,,,,,
1845,1,CUSfname1845,CUSlname1845,,,,,,
1846,1,CUSfname1846,CUSlname1846,,,,,,
1847,1,CUSfname1847,CUSlname1847,,,,,,
1848,1,CUSfname1848,CUSlname1848,,,,,,
1849,1,CUSfname1849,CUSlname1849,,,,,,
1850,1,CUSfname1850,CUSlname1850,,,,,,
1851,1,CUSfname1851,CUSlname1851,,,,,,
1852,1,CUSfname1852,CUSlname1852,,,,,,
1853,1,CUSfname1853,CUSlname1853,,,,,,
1854,1,CUSfname1854,CUSlname1854,,,,,,
1855,1,CUSfname1855,CUSlname1855,,,,,,
1856,1,CUSfname1856,CUSlname1856,,,,,,
1857,1,CUSfname1857,CUSlname1857,,,,,,
1858,1,CUSfname1858,CUSlname1858,,,,,,
1859,1,CUSfname1859,CUSlname1859,,,,,,
1860,1,CUSfname1860,CUSlname1860,,,,,,
1861,2,CUSfname1861,CUSlname1861,,,,,,
1862,1,CUSfname1862,CUSlname1862,,,,,,
1863,1,CUSfname1863,CUSlname1863,,,,,,
1864,1,CUSfname1864,CUSlname1864,,,,,,
1865,1,CUSfname1865,CUSlname1865,,,,,,
1866,1,CUSfname1866,CUSlname1866,,,,,,
1867,1,CUSfname1867,CUSlname1867,,,,,,
1868,1,CUSfname1868,CUSlname1868,,,,,,
1869,1,CUSfname1869,CUSlname1869,,,,,,
1870,1,CUSfname1870,CUSlname1870,,,,,,
1871,1,CUSfname1871,CUSlname1871,,,,,,
1872,1,CUSfname1872,CUSlname1872,,,,,,
1873,1,CUSfname1873,CUSlname1873,,,,,,
1874,1,CUSfname1874,CUSlname1874,,,,,,
1875,1,CUSfname1875,CUSlname1875,,,,,,
1876,1,CUSfname1876,CUSlname1876,,,,,,
1877,1,CUSfname1877,CUSlname1877,,,,,,
1878,1,CUSfname1878,CUSlname1878,,,,,,
1879,1,CUSfname1879,CUSlname1879,,,,,,
1880,1,CUSfname1880,CUSlname1880,,,,,,
1881,1,CUSfname1881,CUSlname1881,,,,,,
1882,1,CUSfname1882,CUSlname1882,,,,,,
1883,1,CUSfname1883,CUSlname1883,,,,,,
1884,1,CUSfname1884,CUSlname1884,,,,,,
1885,1,CUSfname1885,CUSlname1885,,,,,,
1886,1,CUSfname1886,CUSlname1886,,,,,,
1887,1,CUSfname1887,CUSlname1887,,,,,,
1888,1,CUSfname1888,CUSlname1888,,,,,,
1889,1,CUSfname1889,CUSlname1889,,,,,,
1890,1,CUSfname1890,CUSlname1890,,,,,,
1891,1,CUSfname1891,CUSlname1891,,,,,,
1892,1,CUSfname1892,CUSlname1892,,,,,,
1893,1,CUSfname1893,CUSlname1893,,,,,,
1894,1,CUSfname1894,CUSlname1894,,,,,,
1895,1,CUSfname1895,CUSlname1895,,,,,,
1896,1,CUSfname1896,CUSlname1896,,,,,,
1897,1,CUSfname1897,CUSlname1897,,,,,,
1898,1,CUSfname1898,CUSlname1898,,,,,,
1899,1,CUSfname1899,CUSlname1899,,,,,,
1900,1,CUSfname1900,CUSlname1900,,,,,,
1901,1,CUSfname1901,CUSlname1901,,,,,,
1902,1,CUSfname1902,CUSlname1902,,,,,,
1903,1,CUSfname1903,CUSlname1903,,,,,,
1904,1,CUSfname1904,CUSlname1904,,,,,,
1905,1,CUSfname1905,CUSlname1905,,,,,,
1906,1,CUSfname1906,CUSlname1906,,,,,,
1907,1,CUSfname1907,CUSlname1907,,,,,,
1908,1,CUSfname1908,CUSlname1908,,,,,,
1909,1,CUSfname1909,CUSlname1909,,,,,,
1910,1,CUSfname1910,CUSlname1910,,,,,,
1911,1,CUSfname1911,CUSlname1911,,,,,,
1912,1,CUSfname1912,CUSlname1912,,,,,,
1913,1,CUSfname1913,CUSlname1913,,,,,,
1914,1,CUSfname1914,CUSlname1914,,,,,,
1915,1,CUSfname1915,CUSlname1915,,,,,,
1916,1,CUSfname1916,CUSlname1916,,,,,,
1917,1,CUSfname1917,CUSlname1917,,,,,,
1918,1,CUSfname1918,CUSlname1918,,,,,,
1919,1,CUSfname1919,CUSlname1919,,,,,,
1920,1,CUSfname1920,CUSlname1920,,,,,,
1921,1,CUSfname1921,CUSlname1921,,,,,,
1922,1,CUSfname1922,CUSlname1922,,,,,,
1923,1,CUSfname1923,CUSlname1923,,,,,,
1924,1,CUSfname1924,CUSlname1924,,,,,,
1925,1,CUSfname1925,CUSlname1925,,,,,,
1926,1,CUSfname1926,CUSlname1926,,,,,,
1927,1,CUSfname1927,CUSlname1927,,,,,,
1928,2,CUSfname1928,CUSlname1928,,,,,,
1929,1,CUSfname1929,CUSlname1929,,,,,,
1930,1,CUSfname1930,CUSlname1930,,,,,,
1931,1,CUSfname1931,CUSlname1931,,,,,,
1932,1,CUSfname1932,CUSlname1932,,,,,,
1933,1,CUSfname1933,CUSlname1933,,,,,,
1934,1,CUSfname1934,CUSlname1934,,,,,,
1935,1,CUSfname1935,CUSlname1935,,,,,,
1936,1,CUSfname1936,CUSlname1936,,,,,,
1937,1,CUSfname1937,CUSlname1937,,,,,,
1938,1,CUSfname1938,CUSlname1938,,,,,,
1939,1,CUSfname1939,CUSlname1939,,,,,,
1940,1,CUSfname1940,CUSlname1940,,,,,,
1941,1,CUSfname1941,CUSlname1941,,,,,,
1942,1,CUSfname1942,CUSlname1942,,,,,,
1943,1,CUSfname1943,CUSlname1943,,,,,,
1944,1,CUSfname1944,CUSlname1944,,,,,,
1945,1,CUSfname1945,CUSlname1945,,,,,,
1946,1,CUSfname1946,CUSlname1946,,,,,,
1947,1,CUSfname1947,CUSlname1947,,,,,,
1948,1,CUSfname1948,CUSlname1948,,,,,,
1949,1,CUSfname1949,CUSlname1949,,,,,,
1950,1,CUSfname1950,CUSlname1950,,,,,,
1951,1,CUSfname1951,CUSlname1951,,,,,,
1952,1,CUSfname1952,CUSlname1952,,,,,,
1953,1,CUSfname1953,CUSlname1953,,,,,,
1954,1,CUSfname1954,CUSlname1954,,,,,,
1955,1,CUSfname1955,CUSlname1955,,,,,,
1956,1,CUSfname1956,CUSlname1956,,,,,,
1957,1,CUSfname1957,CUSlname1957,,,,,,
1958,1,CUSfname1958,CUSlname1958,,,,,,
1959,1,CUSfname1959,CUSlname1959,,,,,,
1960,2,CUSfname1960,CUSlname1960,,,,,,
1961,1,CUSfname1961,CUSlname1961,,,,,,
1962,1,CUSfname1962,CUSlname1962,,,,,,
1963,1,CUSfname1963,CUSlname1963,,,,,,
1964,1,CUSfname1964,CUSlname1964,,,,,,
1965,1,CUSfname1965,CUSlname1965,,,,,,
1966,1,CUSfname1966,CUSlname1966,,,,,,
1967,1,CUSfname1967,CUSlname1967,,,,,,
1968,1,CUSfname1968,CUSlname1968,,,,,,
1969,1,CUSfname1969,CUSlname1969,,,,,,
1970,1,CUSfname1970,CUSlname1970,,,,,,
1971,1,CUSfname1971,CUSlname1971,,,,,,
1972,1,CUSfname1972,CUSlname1972,,,,,,
1973,1,CUSfname1973,CUSlname1973,,,,,,
1974,1,CUSfname1974,CUSlname1974,,,,,,
1975,1,CUSfname1975,CUSlname1975,,,,,,
1976,1,CUSfname1976,CUSlname1976,,,,,,
1977,1,CUSfname1977,CUSlname1977,,,,,,
1978,1,CUSfname1978,CUSlname1978,,,,,,
1979,1,CUSfname1979,CUSlname1979,,,,,,
1980,1,CUSfname1980,CUSlname1980,,,,,,
1981,1,CUSfname1981,CUSlname1981,,,,,,
1982,1,CUSfname1982,CUSlname1982,,,,,,
1983,1,CUSfname1983,CUSlname1983,,,,,,
1984,1,CUSfname1984,CUSlname1984,,,,,,
1985,1,CUSfname1985,CUSlname1985,,,,,,
1986,1,CUSfname1986,CUSlname1986,,,,,,
1987,2,CUSfname1987,CUSlname1987,,,,,,
1988,1,CUSfname1988,CUSlname1988,,,,,,
1989,1,CUSfname1989,CUSlname1989,,,,,,
1990,1,CUSfname1990,CUSlname1990,,,,,,
1991,1,CUSfname1991,CUSlname1991,,,,,,
1992,1,CUSfname1992,CUSlname1992,,,,,,
1993,1,CUSfname1993,CUSlname1993,,,,,,
1994,1,CUSfname1994,CUSlname1994,,,,,,
1995,1,CUSfname1995,CUSlname1995,,,,,,
1996,1,CUSfname1996,CUSlname1996,,,,,,
1997,1,CUSfname1997,CUSlname1997,,,,,,
1998,1,CUSfname1998,CUSlname1998,,,,,,
1999,1,CUSfname1999,CUSlname1999,,,,,,
2000,1,CUSfname2000,CUSlname2000,,,,,,
2001,1,CUSfname2001,CUSlname2001,,,,,,
2002,1,CUSfname2002,CUSlname2002,,,,,,
2003,1,CUSfname2003,CUSlname2003,,,,,,
2004,1,CUSfname2004,CUSlname2004,,,,,,
2005,1,CUSfname2005,CUSlname2005,,,,,,
2006,1,CUSfname2006,CUSlname2006,,,,,,
2007,1,CUSfname2007,CUSlname2007,,,,,,
2008,1,CUSfname2008,CUSlname2008,,,,,,
2009,1,CUSfname2009,CUSlname2009,,,,,,
2010,1,CUSfname2010,CUSlname2010,,,,,,
2011,1,CUSfname2011,CUSlname2011,,,,,,
2012,1,CUSfname2012,CUSlname2012,,,,,,
2013,1,CUSfname2013,CUSlname2013,,,,,,
2014,1,CUSfname2014,CUSlname2014,,,,,,
2015,1,CUSfname2015,CUSlname2015,,,,,,
2016,1,CUSfname2016,CUSlname2016,,,,,,
2017,1,CUSfname2017,CUSlname2017,,,,,,
2018,1,CUSfname2018,CUSlname2018,,,,,,
2019,1,CUSfname2019,CUSlname2019,,,,,,
2020,1,CUSfname2020,CUSlname2020,,,,,,
2021,1,CUSfname2021,CUSlname2021,,,,,,
2022,1,CUSfname2022,CUSlname2022,,,,,,
2023,1,CUSfname2023,CUSlname2023,,,,,,
2024,1,CUSfname2024,CUSlname2024,,,,,,
2025,1,CUSfname2025,CUSlname2025,,,,,,
2026,1,CUSfname2026,CUSlname2026,,,,,,
2027,1,CUSfname2027,CUSlname2027,,,,,,
2028,1,CUSfname2028,CUSlname2028,,,,,,
2029,1,CUSfname2029,CUSlname2029,,,,,,
2030,1,CUSfname2030,CUSlname2030,,,,,,
2031,1,CUSfname2031,CUSlname2031,,,,,,
2032,1,CUSfname2032,CUSlname2032,,,,,,
2033,1,CUSfname2033,CUSlname2033,,,,,,
2034,1,CUSfname2034,CUSlname2034,,,,,,
2035,1,CUSfname2035,CUSlname2035,,,,,,
2036,1,CUSfname2036,CUSlname2036,,,,,,
2037,1,CUSfname2037,CUSlname2037,,,,,,
2038,1,CUSfname2038,CUSlname2038,,,,,,
2039,1,CUSfname2039,CUSlname2039,,,,,,
2040,1,CUSfname2040,CUSlname2040,,,,,,
2041,1,CUSfname2041,CUSlname2041,,,,,,
2042,1,CUSfname2042,CUSlname2042,,,,,,
2043,1,CUSfname2043,CUSlname2043,,,,,,
2044,1,CUSfname2044,CUSlname2044,,,,,,
2045,1,CUSfname2045,CUSlname2045,,,,,,
2046,1,CUSfname2046,CUSlname2046,,,,,,
2047,1,CUSfname2047,CUSlname2047,,,,,,
2048,1,CUSfname2048,CUSlname2048,,,,,,
2049,1,CUSfname2049,CUSlname2049,,,,,,
2050,1,CUSfname2050,CUSlname2050,,,,,,
2051,1,CUSfname2051,CUSlname2051,,,,,,
2052,1,CUSfname2052,CUSlname2052,,,,,,
2053,1,CUSfname2053,CUSlname2053,,,,,,
2054,1,CUSfname2054,CUSlname2054,,,,,,
2055,1,CUSfname2055,CUSlname2055,,,,,,
2056,2,CUSfname2056,CUSlname2056,,,,,,
2057,1,CUSfname2057,CUSlname2057,,,,,,
2058,1,CUSfname2058,CUSlname2058,,,,,,
2059,1,CUSfname2059,CUSlname2059,,,,,,
2060,1,CUSfname2060,CUSlname2060,,,,,,
2061,1,CUSfname2061,CUSlname2061,,,,,,
2062,1,CUSfname2062,CUSlname2062,,,,,,
2063,1,CUSfname2063,CUSlname2063,,,,,,
2064,1,CUSfname2064,CUSlname2064,,,,,,
2065,1,CUSfname2065,CUSlname2065,,,,,,
2066,1,CUSfname2066,CUSlname2066,,,,,,
2067,1,CUSfname2067,CUSlname2067,,,,,,
2068,1,CUSfname2068,CUSlname2068,,,,,,
2069,1,CUSfname2069,CUSlname2069,,,,,,
2070,1,CUSfname2070,CUSlname2070,,,,,,
2071,1,CUSfname2071,CUSlname2071,,,,,,
2072,1,CUSfname2072,CUSlname2072,,,,,,
2073,1,CUSfname2073,CUSlname2073,,,,,,
2074,1,CUSfname2074,CUSlname2074,,,,,,
2075,1,CUSfname2075,CUSlname2075,,,,,,
2076,1,CUSfname2076,CUSlname2076,,,,,,
2077,1,CUSfname2077,CUSlname2077,,,,,,
2078,1,CUSfname2078,CUSlname2078,,,,,,
2079,1,CUSfname2079,CUSlname2079,,,,,,
2080,1,CUSfname2080,CUSlname2080,,,,,,
2081,1,CUSfname2081,CUSlname2081,,,,,,
2082,1,CUSfname2082,CUSlname2082,,,,,,
2083,1,CUSfname2083,CUSlname2083,,,,,,
2084,1,CUSfname2084,CUSlname2084,,,,,,
2085,1,CUSfname2085,CUSlname2085,,,,,,
2086,1,CUSfname2086,CUSlname2086,,,,,,
2087,1,CUSfname2087,CUSlname2087,,,,,,
2088,1,CUSfname2088,CUSlname2088,,,,,,
2089,1,CUSfname2089,CUSlname2089,,,,,,
2090,1,CUSfname2090,CUSlname2090,,,,,,
2091,1,CUSfname2091,CUSlname2091,,,,,,
2092,1,CUSfname2092,CUSlname2092,,,,,,
2093,1,CUSfname2093,CUSlname2093,,,,,,
2094,1,CUSfname2094,CUSlname2094,,,,,,
2095,1,CUSfname2095,CUSlname2095,,,,,,
2096,1,CUSfname2096,CUSlname2096,,,,,,
2097,1,CUSfname2097,CUSlname2097,,,,,,
2098,1,CUSfname2098,CUSlname2098,,,,,,
2099,1,CUSfname2099,CUSlname2099,,,,,,
2100,1,CUSfname2100,CUSlname2100,,,,,,
2101,1,CUSfname2101,CUSlname2101,,,,,,
2102,1,CUSfname2102,CUSlname2102,,,,,,
2103,1,CUSfname2103,CUSlname2103,,,,,,
2104,1,CUSfname2104,CUSlname2104,,,,,,
2105,1,CUSfname2105,CUSlname2105,,,,,,
2106,1,CUSfname2106,CUSlname2106,,,,,,
2107,1,CUSfname2107,CUSlname2107,,,,,,
2108,1,CUSfname2108,CUSlname2108,,,,,,
2109,1,CUSfname2109,CUSlname2109,,,,,,
2110,1,CUSfname2110,CUSlname2110,,,,,,
2111,1,CUSfname2111,CUSlname2111,,,,,,
2112,1,CUSfname2112,CUSlname2112,,,,,,
2113,1,CUSfname2113,CUSlname2113,,,,,,
2114,1,CUSfname2114,CUSlname2114,,,,,,
2115,1,CUSfname2115,CUSlname2115,,,,,,
2116,1,CUSfname2116,CUSlname2116,,,,,,
2117,1,CUSfname2117,CUSlname2117,,,,,,
2118,1,CUSfname2118,CUSlname2118,,,,,,
2119,1,CUSfname2119,CUSlname2119,,,,,,
2120,1,CUSfname2120,CUSlname2120,,,,,,
2121,1,CUSfname2121,CUSlname2121,,,,,,
2122,1,CUSfname2122,CUSlname2122,,,,,,
2123,1,CUSfname2123,CUSlname2123,,,,,,
2124,1,CUSfname2124,CUSlname2124,,,,,,
2125,1,CUSfname2125,CUSlname2125,,,,,,
2126,1,CUSfname2126,CUSlname2126,,,,,,
2127,1,CUSfname2127,CUSlname2127,,,,,,
2128,1,CUSfname2128,CUSlname2128,,,,,,
2129,1,CUSfname2129,CUSlname2129,,,,,,
2130,1,CUSfname2130,CUSlname2130,,,,,,
2131,1,CUSfname2131,CUSlname2131,,,,,,
2132,1,CUSfname2132,CUSlname2132,,,,,,
2133,1,CUSfname2133,CUSlname2133,,,,,,
2134,1,CUSfname2134,CUSlname2134,,,,,,
2135,1,CUSfname2135,CUSlname2135,,,,,,
2136,1,CUSfname2136,CUSlname2136,,,,,,
2137,1,CUSfname2137,CUSlname2137,,,,,,
2138,1,CUSfname2138,CUSlname2138,,,,,,
2139,1,CUSfname2139,CUSlname2139,,,,,,
2140,1,CUSfname2140,CUSlname2140,,,,,,
2141,1,CUSfname2141,CUSlname2141,,,,,,
2142,1,CUSfname2142,CUSlname2142,,,,,,
2143,1,CUSfname2143,CUSlname2143,,,,,,
2144,1,CUSfname2144,CUSlname2144,,,,,,
2145,1,CUSfname2145,CUSlname2145,,,,,,
2146,1,CUSfname2146,CUSlname2146,,,,,,
2147,1,CUSfname2147,CUSlname2147,,,,,,
2148,1,CUSfname2148,CUSlname2148,,,,,,
2149,1,CUSfname2149,CUSlname2149,,,,,,
2150,1,CUSfname2150,CUSlname2150,,,,,,
2151,1,CUSfname2151,CUSlname2151,,,,,,
2152,1,CUSfname2152,CUSlname2152,,,,,,
2153,1,CUSfname2153,CUSlname2153,,,,,,
2154,1,CUSfname2154,CUSlname2154,,,,,,
2155,1,CUSfname2155,CUSlname2155,,,,,,
2156,1,CUSfname2156,CUSlname2156,,,,,,
2157,1,CUSfname2157,CUSlname2157,,,,,,
2158,1,CUSfname2158,CUSlname2158,,,,,,
2159,1,CUSfname2159,CUSlname2159,,,,,,
2160,1,CUSfname2160,CUSlname2160,,,,,,
2161,1,CUSfname2161,CUSlname2161,,,,,,
2162,1,CUSfname2162,CUSlname2162,,,,,,
2163,2,CUSfname2163,CUSlname2163,,,,,,
2164,2,CUSfname2164,CUSlname2164,,,,,,
2165,1,CUSfname2165,CUSlname2165,,,,,,
2166,1,CUSfname2166,CUSlname2166,,,,,,
2167,1,CUSfname2167,CUSlname2167,,,,,,
2168,1,CUSfname2168,CUSlname2168,,,,,,
2169,1,CUSfname2169,CUSlname2169,,,,,,
2170,1,CUSfname2170,CUSlname2170,,,,,,
2171,1,CUSfname2171,CUSlname2171,,,,,,
2172,1,CUSfname2172,CUSlname2172,,,,,,
2173,1,CUSfname2173,CUSlname2173,,,,,,
